text,label,username,likes,datetime
Efek long week end kmrn kah? Senin mulai PKM.. moga berdampak signifikan.,neutral,username4730,2,2021-01-10
😣,negative,username4731,0,2021-01-10
Screnning terus jangan kendorr tetep semangat,positive,username4732,0,2021-01-10
"harus bisa lebih tegas lagi, kan wis kepilih meneh.. 🙏",negative,username4733,0,2021-01-10
"Ayo....tetap gencarkan 3 M, jadilah contoh.....dr kita tuk kita bersama....smangat jangan kendor...semuanya jaga stamina...jangan bosan tuk slalu cerewet....saling mengingatkan....🙏🙏 Mksh infonya",positive,username4734,3,2021-01-10
"Min, di mijen permai malah ada yang ngadain resepsi nikahan nih😢 takut keluar2, hampir bikin macet jalan perumahan☹ @username",negative,username4735,2,2021-01-10
"Kalau ada orang postif covid tapi pergi kerja, dilaporkan ke mana ya pak",neutral,username4736,0,2021-01-10
Semangat tetap sehat,positive,username4737,0,2021-01-10
Min.... Data di Sendangmulyo tinggi terus apa karena datanya yang termasuk di RS KRT Wongsonegoro ya?,negative,username4738,0,2021-01-10
🥺,negative,username4739,0,2021-01-10
HOAXXXXXX !!!!,negative,username4740,0,2021-01-10
"Setelah 14 hari lalu apa? Bagaimana kalo masyarakat kendor lagi? Mohon patroli lagi seperti diawal2 pandemi. Razia masker lagi, sosialisasi 3M terus menerus. Saling mengingatkan dan menguatkan, dll",negative,username4741,0,2021-01-10
"Jika ada gejala kearah covid, untuk cek swab nya dimana ya? Di puskesmas biasanya di antigen",neutral,username4742,0,2021-01-11
"lakukan lockdown sementara lagi aja, masuk angka 1000 itu dah cukup parah, harus segara dipertegas",negative,username4743,0,2021-01-09
"daridulu selalu kecamatan & kelurahan itu-itu aja yg zona merah.. pertanyaannya: Apa kabar Kecamatan & Kelurahan yg di daerahnya sudah menjadi ""juara bertahan"" zona merah?",negative,username4744,1,2021-01-09
"Pak, nyuwun tanglet. Menawi hasil antigen positif lak taksih perlu pcr nggih? Menawi mboten enten biayane pripun?",neutral,username4745,0,2021-01-09
"Astaghfirullah:"")",negative,username4746,0,2021-01-09
😓😭😭😭,negative,username4747,0,2021-01-09
"Sendangmulyo semakin Tinggi . . . Pripun langkah selanjutnya pak @username , pak @username , pak @username",negative,username4748,0,2021-01-09
Duh Hyung.... 😮😮😮,negative,username4749,0,2021-01-09
@username mau tanya min. Ini tetangga saya itu msh gejala sdh di tes di puskesmas dksh vitamin dll . Disuruh isolasi mandiri dirumah. Kami tetangga2 sdh urunan buat bantu sembako dll. Tp ini tetangga sy ndablek bgt masih kluar2 rumah . Ini lapor nya ke siapa ? Puskesmas tetep kekeh suruh isolasi drmh. Tp ini orangnya gak bisa diatur. 🙏🙏🙏,neutral,username4750,0,2021-01-09
waduh 4 digit...,negative,username4751,0,2021-01-09
entah sudah berapa kali saya Tag bapak @username dikomen.. tapi gak ada tanggapan sama skali.. TEGASLAH WAHAI PEMIMPIN..!!! Warga panjenengan terancam ini..!!!! Kami sudah lelah dengan kondisi ini bapakkkkkk!!!!!!!!,negative,username4752,1,2021-01-09
Efek musim hujan hrus kuat badannya...badannya digenjot terus biar kuat biar imun kuat...klo dulu enak badan sakit batuk panas pilek bisa masuk kerja,neutral,username4753,0,2021-01-09
"Min @username Dari akhir tahun 2020 banyak sekali Info Permintaan PENDONOR PLASMA KONVALESEN Berseliweran di SOSIAL MEDIA (FB, WA, dsb) . . . Pastinya Mimin dan Team DKK tau jg kan. . . Namun, kok tidak ada Info/atau POSTINGAN di sini Sama sekali yg BAHAS ttg TPK Tersebut, min?? Mohon tanggapannya ya, min. . . Terimakasih Cc pak @username ,pak @username, team @username , @username , @username , @username",negative,username4754,2,2021-01-09
"Min.. Dgn kasus positif yg naik terus, sptnya perlu segera di tambah tpt utk isolasi, krn isolasi byk yg di rumah, misal PRPP kan bs dimanfaatkan",negative,username4755,0,2021-01-09
Kerja...kerja....kerja...Ayo Kerja....👍👍,positive,username4756,0,2021-01-10
Min min nanya dong hasil swab hasilnya nunggu hari kerjakah?,neutral,username4757,0,2021-01-10
Kalau ke screening semua mah jumlahnya bisa 5 kali lipat dari ini,negative,username4758,1,2021-01-10
Rasane kok makin cedak min😭,negative,username4759,0,2021-01-10
https://akdoplak.com/,neutral,username4760,0,2021-01-10
Ko mundak terus 😢,negative,username4761,0,2021-01-11
"Tanya min, vaksin di peruntukan apa hanya tenaga medis sajakah, apa masyarakat umum bisa dapat, trus utk masyarakat umum kapan di vaksin min. Tekon e mborong lo😂",neutral,username4762,0,2021-01-08
"Smoga segera terbagikan/tervaksinkan ke masyarakat kota semarang sesuai skala prioritas...terutama daerah² selalu dlm peta merah, tetap menjalankan prokes secara ketat.",positive,username4763,1,2021-01-08
"Nyuwun sewu, usul saja min, akronim Mas Ngawi sepertinya kurang pas karena mas Ngawi masih di Jatim😁, kalau diganti ""Wajib KEDOK"" (masKEr ngaDOh wijiK). Hihi .. semoga keadaan segera terkendali amin",positive,username4764,1,2021-01-08
"lebih baik gak usah pakai akronim2 ""mas ngawi"" segala.. sudah ada ""pesan ibu"" selama ini.. yang penting ambil langkah2 yang lebih efektif tegas dan efisien daripada kebijakan yg lalu².. mengingat sore ini sudah tembus 1115 kasus baru.. 🙏",negative,username4765,3,2021-01-08
buat masyarakat vaksin gratis atau bayar ya ?,neutral,username4766,0,2021-01-08
mas ngawi? 😂,neutral,username4767,0,2021-01-08
Efek dari vaksin apa ya,neutral,username4768,0,2021-01-08
"Min, kalau misal masyarakat umum dapat antreannya vaksin gratis sekitar april 21 - april 22, apakah memungkinkan untuk ""mempercepat"" lewat jalur berbayar? Apakah tersedia dosisnya? Mohon infonya, maturnuwun🙏",neutral,username4769,0,2021-01-09
"Persyaratan utk dpt vaksin apa min @username , kl yg ada penyakit bawaan apakah tetap hrs tetap sesuai antrian?",neutral,username4770,0,2021-01-10
"Min..tanya donk..utk praktik dokter umum (beserta perawat & bidannya) di kota Semarang apakah termasuk kandidat penerima vaksin tahap 1? Kalau iya, cara daftarnya bagaimana ya? Krn belum ada yg terima sms.. nuhun.. 🙏",neutral,username4771,0,2021-01-11
"Mksh infonya......smoga ini semua segra disadari oleh semuanya.,..tetap smangat...jangan lengah...jangan anggap remeh, gampang....ini semua dr kita n tuk kita bersama....jaga stamina n ikuti nprotokol yg ada n harus menjadi kewajiban kita tuk kita bw terus.....ayo...pasti bisa....🙏🙏🙏",positive,username4772,4,2021-01-07
Wuidii.. 1000an udah. Benar2 kondisi berbahaya. Semoga semua rs siap dan para nakes diberikan kekuatan dan kesehatan.,negative,username4773,0,2021-01-08
Sdiluk neh tembus sewu iq.. alamak....,negative,username4774,0,2021-01-08
kapan semua ini selesai???? pak @username tolong pakk...kami sudah LELAHHHH😭😭😭😭😭,negative,username4775,0,2021-01-08
@username apa penyebab kasus yang terus meningkat ini?,neutral,username4776,0,2021-01-08
Kurang wolu meneh😭,negative,username4777,3,2021-01-08
Tetap semangat unt @username dlm memberikan penyuluhan & edukasi dlm pencegahan penyebaran virus COVID19...💪💪,positive,username4778,0,2021-01-08
"Sptnya dr dl Sendangmulyo, tlogosari kulon, kembangarum selalu tinggi.. 😔",negative,username4779,0,2021-01-08
"Sing penting Semarang raya segera PKM ketat agar masyarakat patuhi aturan pemerintah setempat, agar virus Corona ini segera berakhir lama"" sudah bosan di rumah pengen piknik. @username @username @username @username @username @username @username",positive,username4780,1,2021-01-08
Kok tambah banyak??,negative,username4781,0,2021-01-08
Walah..,negative,username4782,0,2021-01-08
Kasihan nakes nya..😢,negative,username4783,0,2021-01-08
Adakah pendampingan rohani buat pasien covod di Semarang🙏,neutral,username4784,0,2021-01-08
Kalahe karo pilkada tog 😂😂,neutral,username4785,0,2021-01-08
Ayo semarang....jgn smp naik lagi.,positive,username4786,0,2021-01-08
"Sek sek.. min coba jelaskan status zona merah tu yg jumlahnya melebihi berapa? Kok tak amati, postingan status tgl 15 Juli 2020 candi zona merah padahal jumlah positifnya 28.. sedangkan 7 Januari 2021 sudah tidak merah, padahal jumlah positifnya 29.. tolong pencerahannya ya!😗",neutral,username4787,0,2021-01-08
"Min, mau buat BPJS gratis gimana ya?! Ibu+bapak sya sdah sakit²an. Mohon bantuannya 🙏",neutral,username4788,0,2021-01-08
PSBB di semarang kapan ya min? Dan seperti apa PSBB di semarang?,neutral,username4789,0,2021-01-08
"Ayo taat protokol kesehatan, nggak usah pergi2 kalo nggak penting banget. 3 M mutlak!!!",positive,username4790,1,2021-01-08
Tolong PKM ketat Pakkk biar suami saya minggu depan tugas ke luar kotanya batal 😭,negative,username4791,0,2021-01-08
"semoga bisa saling evaluasi.. jangan selalu menyalahkan masyarakat yg sudah mulai ""abai"" thdp prokes.. kenapa bisa abai?.. cobalah direnungkan kembali dan supaya bisa diambil langkah2 yg lebih efektif dan efisien.. 🙏",positive,username4792,0,2021-01-08
berjemur disinar matahari manfaat untuk pasien covid apa min?,neutral,username4793,1,2021-01-07
Misal ada pasien apakah anggota yg sehat boleh beraktifitas sepwrti biasa,neutral,username4794,0,2021-01-07
Kamar mandi hrs terpisah jg min? Kalo jml kamar mandi terbatas gmn?,neutral,username4795,1,2021-01-07
Min apa bener virusnya cuma kuat di tubuh kita hanya kurang lebih 3 hari dan 10 hari pun itu virus udh lemah min ?,neutral,username4796,0,2021-01-07
Selama isolasi apakah harus minum obat ? Atau cukup vitamin ?,neutral,username4797,0,2021-01-07
"Min, bila ada anggota keluarga yg diisolasi, ,vitamin,obat dan herbal apa saja yg sebaiknya dikonsumsi ?terimakasih",neutral,username4798,0,2021-01-07
"Bagi pasien sembuh covid kira2 mereka masih sbg carier / pembawa virus pa tdk min. Soal nya ttg sy ada yg sembuh kena covid, tp setelah jagong bareng abis itu kok rasanya badan ku pd ngilu, mriyang ya.",neutral,username4799,0,2021-01-07
Bpk dkk kota semarang aku bln maret mau pulang semarang dari malaysia smpai bandara ap di karantina / karantin mandiri ..? Sblom terbang sdh tes pcr covid 19 ad surat,neutral,username4800,0,2021-01-08
"Bapak / Ibu mohon info nya...kakak saya dari Medan mau k Semarang besok 14 Januari...untuk pendatang tes pcr berlaku brp hari ? Dan untuk rapid antigen berlaku brp hari ? Karena menurut info setelah psbb Jawa Bali 11-25 Januari, kebijakan ada d masing masing pemerintah daerah...matur nuwun",neutral,username4801,0,2021-01-08
selama isolasi mandiri apakah ada pengobatan yang harus diterima pasien?,neutral,username4802,0,2021-01-10
@username semoga bermanfaat,neutral,username4803,0,2021-06-17
First 🤘,neutral,username4804,0,2021-01-07
"Jangan lengah....tetap smangat berbagi...saling mengingatkan, saling menjaga semuanya.....jaga stamina...mari kita sebagai contoh, dr kita tuk kita bersama....pasti bisa......mksh infonya...🙏🙏🙏",positive,username4805,2,2021-01-07
"Suruh ndak tinggi bgmn, warga keluar nonggo ke sebelah pd ndak pakai masker",negative,username4806,3,2021-01-07
Tembalang.... Ampunnn dehhh....,negative,username4807,0,2021-01-07
"Wkwk semenjak 9 desember h+1 angka langsung tinggi sebelum 9 desember h-2 atau h-1 kasus turun ada apa gerangan 🤣, vaksin mana",negative,username4808,1,2021-01-07
"Apakah Program UHC masih ada, dilanjutkan th 2021 ini?",neutral,username4809,1,2021-01-07
@username,neutral,username4810,0,2021-01-07
Tembalang semakin didepan 😂,negative,username4811,2,2021-01-07
Sendangmulyo ohhh sendangmulyo... Kenapa tambah lagiiii 😭😭😭😭😭,negative,username4812,0,2021-01-07
GG gaming,neutral,username4813,0,2021-01-07
merah semua warnanya mantab,negative,username4814,0,2021-01-07
wah sekarang corona udah aktif lagi ya bund..,negative,username4815,0,2021-01-07
Min ini datanya sudah include yang dari luar kota atau masih di + luar kota 272 itu? @username,neutral,username4816,0,2021-01-07
blaaah sampangan 6,negative,username4817,0,2021-01-07
"Ini bagaimana kota Semarang raya sudah zona merah apalagi angkanya mau 1000, tolong jangan sepelekan virus Corona ini saling menjaga jarak, cuci tangan, kalau mau ngmong sama temen pakai masker jangan di lepas habis pulang langsung mandi jangan rebahan wae. @username @username @username @username @username @username @username @username @username @username",positive,username4818,0,2021-01-07
Semarang tidak hebat lagi...😭😭😭,negative,username4819,0,2021-01-07
"Gumana tdk nambah unt tracing kelurg yg.positif aja susah prosedurnya. Sudah jelas 1 rumah ibunya.positif itupun setelah msk rumah sakit krn sdh sesak nafas, hilang penciuman dan perasa. Sdh jelas gejala positif mereka dtg ke.puskesmas 1 tdk bisa dirujuk ke puskesmas ke 2. Disana tdk diswab cuma.dirapid antibodi. Hsl non reaktif dan puskesms bilang gpp hsl negatif walaupun gejala sdh jelas unt mendiagnosa kena covid tp krn hsl negatif hanya dikasih vitamin. Malmnya si ibu sesak nafas berat dan baru paginyanke rs. Setelah dicek ternyata paru2x sdh bnyak fkek putih2x kemudian diswab. 3 hari hsl baru kluar dan positif. Untung rs baik dlm menangni pasien krn hsl ronsen dan darah sdh jelas mengarah pos covid, bener saja hsl kluar pisitif khirnya msk ruang isolasi. Setelah ibu positif suami dan 2 anaknya dtg kepuskesmas lagi unt minta diswab krn istri positif, tp jawaban dari petugas puskesmas tdk bisa swab krn sdh ada peraturan baru tdk boleh swab walaupun unt tracing. Akhirnya suami dan anaknya plg dng gangguan nafas dan batuk2x. 2 hri setelah itu si ibu yg sdh di rs di tlp puskesmas ke 3 ditawari swab unt suami dan anaknya. Alhamdulillah suami dan 2 anaknya diswab 3 hari kemudian hsl kluar suami dan anak bontot positif sedangkan anak terbesar negatif. Jadi dng hanya dilakukn rapid dng hsl non reaktif yg tdk akurat bikin org yg dites.sdh senang dan aman sehingga dia bebas berkeluaran unt kerja dan bertemu banyak orang. Jadi mohon ditinjau kembali kebijakan tracing buat keluarga yg positif. Karena maslh ini terjadi lagi bpkny positif ibu, anak dan cucu cuma di rapid dan hslnya negatif dan biasa mereka bebas berkeliaran brangjat kerja, ke pasar. Makanya daerah banyumanik dan tembalang bumm melonjak",negative,username4820,1,2021-01-08
"Tanya min, kalau guru masuk di tahap berapa ya?",neutral,username4821,0,2021-01-06
"Klo driver Ojo masuk kategori berapa ya...klo dak ada merekam apa pada mau beli makan,berangkat kerja,belanja ke store sendiri...?",neutral,username4822,1,2021-01-06
Guru masuk tahapan berapa ya,neutral,username4823,0,2021-01-06
@username,neutral,username4824,0,2021-01-06
.,neutral,username4825,0,2021-01-06
🔥.m.,neutral,username4826,0,2021-01-06
N🔥.mmm,neutral,username4827,0,2021-01-06
.mm,neutral,username4828,0,2021-01-06
.,neutral,username4829,0,2021-01-06
..m,neutral,username4830,0,2021-01-06
.,neutral,username4831,0,2021-01-06
Mm..m,neutral,username4832,0,2021-01-06
M,neutral,username4833,0,2021-01-06
Sdiluk neh nembus sewu..,negative,username4834,0,2021-01-06
Kok membara terus to...🥺😥,negative,username4835,0,2021-01-06
Waduh meh 1000an,negative,username4836,1,2021-01-06
"Yg sdh mematuhi prokes tp tetap terpapar, sabar. Yg tdk patuh prokes blm terpapar, sangar.",negative,username4837,1,2021-01-06
🤔 sepertinya mulai mendekati 1000 nih,negative,username4838,0,2021-01-06
"Jaga diri masing masing,tetap 3M",positive,username4839,1,2021-01-06
@username TOLONG DONG PAKKK,negative,username4840,0,2021-01-06
1000 entuk gelas,negative,username4841,2,2021-01-06
Maktratap nek krungu ambulance bolakbalik lewat ngarep omah. Bayange mesti covid. YaAllah 🥺,negative,username4842,1,2021-01-06
"Daerah sambiroto tembalang banyak yang tidak bermasker, dengan santainya sambil ngrokok lagi🤔🤨",negative,username4843,0,2021-01-06
"masih tetap membara 😥 suka khekhi kalo liat org org masih aja pada hang out dolan kemana-mana, marung dimana-mana, photo rempuyukan. ggrrrr",negative,username4844,2,2021-01-06
"Terapkan HUKUM yg sama jng restoran besar aja yg d berijarak dan jam,simple nya warteg,warung bakso yg kaki 5 dll knapa gk d jarak juga min?",negative,username4845,0,2021-01-06
Loh malah mundak maneh...ayo ojo podho lali matuhi protokol kesehatan.💪💪💪,positive,username4846,0,2021-01-06
"Tlogosari bnyak kerumunan terutama kalau mlam, tapi mbok ya razia jangan di depan kelurahan mulu",negative,username4847,1,2021-01-06
"Pengawasan kebijakan yg terpenting, kondisi sudah gawat darurat menurut satgas covid tetapi di daerah kita ini seperti anggap angin lalu",negative,username4848,1,2021-01-06
Ngadohi pcr ngk boleh min😂,neutral,username4849,0,2021-01-05
lha Yen pdkt mosok Yo ngadoh min???berat itu,neutral,username4850,1,2021-01-05
WISUH,negative,username4851,0,2021-01-05
"buat akronim/singkatan yg ada sangkut pautnya dgn semarang min, lebih gayeng 👍👍🙏🙏",neutral,username4852,0,2021-01-05
❤️,positive,username4853,0,2021-01-05
🙏🙏🙏,positive,username4854,1,2021-01-05
"Tembalang parah, Banyumanik parah juga. Tetap pakai masker ya kawan2.",positive,username4855,3,2021-01-05
Tetap smangat...tuk saling mengingatkan...jangan bosan. Ingat pesan ibu....n Mas Ngawi....Masker...Ngadoh...Wijik...mari kita bantu...sebarkan kepada sesama....mana yg termudah tuk diingat.....Sersan...Serius tapi Santai....pasti akan lbh ditangkap...mkshni Donya...🙏🙏🙏,positive,username4856,3,2021-01-05
Sendangmulyo masih tinggi 😭😭😭,negative,username4857,1,2021-01-05
"Memang penduduknya terpadat, sudah saatnya dipecah jadi 3 kelurahan",neutral,username4858,2,2021-01-05
"Daerah kecamatan yg lebih dari 30 plis PKM nya makin gencar dilakuin , apalagi tuh daerah bagian timur semarang seperti tembalang peduurungan sangat WOW . ? Apakah pemerintah dearah cuma pkm pkm doang ? Pkm apanya ? Ha ? Saya rasa PKM yang dilakuin Pemkot kurang gencar digaungkan . Sosialisasi mulu tapi gak edukasi ya sama aja ,,, maaf menhkritik itu mudah contohnya apa yg saya katakan diatas , mari kita bersama patuhi protokol kesehatan jika keluar rumah , ojo sombong awakmu kuat !! Kita semua adalah manusia tanpa kekuatan yg tuhan berika kita hanyalah mahluk lemah , mari kita tingkatkan iman dan imun untuk melawan pandemi ini ..🙏",negative,username4859,2,2021-01-05
Meluas bnyk,negative,username4860,1,2021-01-05
"Perlu diadakan lagi patroli layaknya awal pspb...makin kesini masyarakat abai dan byk yg egois serta terkesan gak ada tindakan dari manapun..jika langkahnya penertiban hanya dijalan jalan protokol saja maka akan sulit sampai ke lingkup kampung...kami sangat patuh dgn segala anjuran pemerintah tetap prokes ketat, namun jika lingkung kiri kanan abai juga tdk bisa efektif pencegahannya...repotnya jika sesama warga mengingatkan justru jadi salah paham. Mhn kiranya dinas terkait wilayah kota semarang menggalakan lagi upaya pencegahan dan bukan sekedar himbauan...mhn maaf ini keadaan riil masyarakat, sekedar masukan demi kebaikan seluruh warga..nuwun sewu🙏",negative,username4861,5,2021-01-05
"Sekedar saran utk DKK, sptnya ruang isolasi utk covid perlu di tambah, krn temanku di Beringin udh gejala spt covid tp di diagnosa cuman tipes, apa emang dibuat spt itu? Biar angka ndak melonjak? Mau test swap aja hrs bayar, pdhl klo nulari sekeluarga, biaya utk pengobatan lebih besar",negative,username4862,1,2021-01-05
Gmn kagaa banyak..kesadaran pke masker doank aja..susah!! N knp gag ada sanksi2 diperketat masker??,negative,username4863,0,2021-01-06
Mksh infonya......tetap positif...jaga stamina....jangan bosan tuk slalu mengingatkan....siapa lg kalo bukan dr diri kita sendiri.....tetap smangat...pasti bisa...🙏🙏🙏,positive,username4864,6,2021-01-03
ini yg di tes banyak ya min?,neutral,username4865,1,2021-01-04
tembalang oh tembalang,negative,username4866,1,2021-01-04
Tembus 1000 sedelok mneh,negative,username4867,1,2021-01-04
"@username , @username tetangga saya bu Sri Markamah,alamat di jln Dewi Sartika BRT I no 30,pasien covid dr RS William Bood, sudah seminggu pulang dari rumah sakit, belum pernah dikunjungi dari puskesmas setempat. Apakah tdk dibutuhkam tracing lingkungan ato bagaimana. Ini kontak bu markamah 0812-2701-7840.",neutral,username4868,1,2021-01-04
@username,neutral,username4869,0,2021-01-04
Tembalangku sayang...😢😢,negative,username4870,0,2021-01-04
"Duluuu, terdeteksi positif trus di tracing.- Kalau sekarang,tes antigen masuk di pasaran,orang tes hasil positif,diam-diam saja ( tidak lapor kemana-mana) bagaimana tracingnya?",neutral,username4871,4,2021-01-04
Mksh infonya....tetap jaga stamina...jaga kesehatan baik2....jangan bosan tuk saling mengingatkan.....🙏🙏🙏,positive,username4872,3,2021-01-03
"Ijin tanya admin,,, klo saya mau buat Surat Keterangan Sehat untuk Melamar Kerja di puskesmas Pandanaran, karena saya kebetulan urus tabungan di BRI. Tapi rumah saya di Gombel, apakah hrs di puskesmas ngesrep kah?",neutral,username4873,2,2021-01-03
🙏🙏🙏info,neutral,username4874,0,2021-01-03
Semoga Pandemi segera berlalu dan kita semua diberikan kesehatan dan keselamatan🙏,positive,username4875,2,2021-01-03
Mangunharjo tembalang kok turun? Pdhl tetangga aja nambah 3 org positif. Datanya gmn ini,negative,username4876,0,2021-01-02
Ayo....semuanya pasti bisa...tetap saling mengingatkan...jangan bosan...tetap jaga stamina...dari kita tuk kita bersama....mksh infonya njih 🙏🙏🙏,positive,username4877,1,2021-01-02
🙏🙏🙏🙏💪💪💪,positive,username4878,0,2021-01-02
Boleh ga minta mati secara medis.background tak ada kerja dantak ada uang buat biaya hidup.mohon jawabannya.serius,negative,username4879,2,2021-01-02
Tlogosari kulon makin terdepan yahh 🙃🙃 puskesmas nyaa mana suaranyaa 🌬️🌬️,negative,username4880,0,2021-01-02
Semoga cepat hilang wabah covid,positive,username4881,0,2021-01-02
"Lama sekali to,ga dijawab.ga sabar.aku.",negative,username4882,0,2021-01-02
Smoga turun terus,positive,username4883,0,2021-01-02
Alhamdulillah turun..,positive,username4884,0,2021-01-02
Untuk Sabtu tgl 2 Januari 2021,neutral,username4885,0,2021-01-03
Gebangsari bebas Covid-19,positive,username4886,0,2021-01-03
Min mau tanya di puskesmas itu bisa PCR enggk min,neutral,username4887,0,2021-01-03
This one @username,neutral,username4888,0,2021-05-09
Tambah akeh.bisa jadi menuju herd imunity,negative,username4889,0,2021-01-01
"mending lockdown lagi sementara waktu, dulu padahal 800 an dah dilockdown",negative,username4890,5,2021-01-01
😭,negative,username4891,0,2021-01-01
Aahhh mantab 😍,positive,username4892,0,2021-01-01
Ya Alloh naik lagi 😥,negative,username4893,0,2021-01-01
"Jangan panik....Jangan bosan....tetap smangat, tuk saling mengingatkan...jaga stamina....jagalah keluarga ..... Mulailah dr diri sendiri...sbg ccontoh tuk sesama.....🙏🙏🙏...pasti bisa. Mksh infonya....",positive,username4894,12,2021-01-01
:'(,negative,username4895,1,2021-01-01
Aayyoo dong..turun...RS dag pada penuh..kasian nakesnya...banyak yg terpapar jga..paringi sehat..kuat Gusti...🙏,positive,username4896,3,2021-01-01
Kenapa sendangmulyo tetap tinggi diantara yang lain?,negative,username4897,1,2021-01-01
"Ya Alloh, jangan sampai 1000, semoga pandemi ini cepat hilang.",positive,username4898,2,2021-01-01
Ya Allah Kec. Banyumanik Juara 2 😭😭😭😭,negative,username4899,1,2021-01-01
"Pripun niki pak walikota @username, sudah mengkhawatirkan pak",negative,username4900,0,2021-01-01
"kalipancur kenapa tinggi, ada apa ya???",negative,username4901,0,2021-01-01
"forum ini rupanya tempat masyarakat ber-comment,- bukan tempat menjawab pertanyaan kepada dkk",negative,username4902,0,2021-01-01
Bar long week end koyo opo maneh iki..,negative,username4903,2,2021-01-01
Pudakpayung akehmen,negative,username4904,0,2021-01-01
@username,neutral,username4905,0,2021-01-01
Sendangmulyo ya allah,negative,username4906,0,2021-01-01
"Test mandiri mahal, jadi pada nggak mau test.",negative,username4907,0,2021-01-01
Semarang sudah tidak hebat lagi...saatnya lockdown,negative,username4908,1,2021-01-01
@username,neutral,username4909,1,2021-01-01
🤔 wah mendekati angka 1000,negative,username4910,0,2021-01-01
@username,neutral,username4911,0,2021-05-09
"Sehat semua, bangkit negriku, jaya bangsaku",positive,username4912,1,2020-12-31
Saiki 5 min.....,neutral,username4913,1,2020-12-31
Lhaaaa....tak kiro iklannya @username 😂😂,neutral,username4914,1,2020-12-31
"masyuuuuk....!!! salut utk tim kreatifnya, bahkan nyuling per puskesmas pun , punya singkatan sendiri sendiri.....keren min...👍 ora kalah karo dedek2 milenial",positive,username4915,1,2021-01-01
Harapan tahun 2021 : CT Value disampaikan di setiap hasil swab RT-PCR di seluruh puskesmas maupun RS.,negative,username4916,0,2021-01-01
#kampungsiagacandihebat,positive,username4917,0,2021-02-10
Pudakpayung + Ngesrep nambah terus 😨😨,negative,username4918,0,2020-12-31
"Like...,🙏🙏🙏",positive,username4919,0,2020-12-31
Kenapa ni ndak berkrang tpi mlah bertbah trus... Mau hmpir 1000,negative,username4920,0,2020-12-31
Mksh infonya.....tetap jaga stamina semuanya.....jangan bosan tuk slalu mengingatkan pada sesama maupun keluarga terutama....jadilah contoh yg terbaik.....jadikan keluarga sumber kebahagiaan....tetap smangat pasti bisa....🙏🙏🙏,positive,username4921,0,2020-12-31
"Laporan saya,kok belum terjawab.Apakah semua memilih diam? Mengapa masalah saya ini belum juga ada jawaban?Semua ini membuat saya gila!!",negative,username4922,1,2020-12-31
"Tolong dinas terkait miliki data pasien yg sdh sembuh dr covid, lihat postingan viral yg minta donor plasma darah kok kasian keluarga penderita karena sibuk cari donor, padahal rumdin walikota, rumah sakit, pasti punya data pasien yg sdh sembuh dan bisa donor sesuai gol. Darah @username",negative,username4923,0,2020-12-31
Rumah sakit yg mau ngasih tau angka CT Value RT-PCR mana saja min? @username,neutral,username4924,3,2020-12-30
Kalau ditolak oleh rumah sakit rujukan terus gimana min? Ada solusinya?,neutral,username4925,2,2020-12-30
Rs yg ga rujukan covid apa donk?,neutral,username4926,2,2020-12-30
gratis gak min 😅,neutral,username4927,1,2020-12-30
Terima kasih informasinya!,positive,username4928,2,2020-12-30
eyangku sakit tapi Semua rs penuh. Aku udah merasakan gimana ngga dapet rumah sakit akibat kamar penuh. UGD pun juga penuh. Jam 7 malam sampai besok nya ngga dapat RS 😣😣,negative,username4929,5,2020-12-30
"Min tolong dong sisain 1 RS aja buat clear nggk penanganan corona, buat penanganan penyakit umum lainnya🙏🙏",negative,username4930,8,2020-12-30
"aman min... sy td buat indomie goreng aromanya msh kecium,brarti negativ covid lah... kl aroma indomie gag kecium lg baru periksa itu",neutral,username4931,1,2020-12-30
min minta no.telp buat ambulance penanganan covid donk,neutral,username4932,1,2020-12-30
"Mau bertanya, kalau pasien covid itu biaya perawatan sampai sembuh ditanggung pemerintah atau bayar sendiri ya??? Kalau dirawat di rumah sakit yg ada didaftar tersebut",neutral,username4933,0,2020-12-30
Admin nya tidak merespon apa yang ditanyakan netizen yang terutaama warga kota Semarang nah kalau begini apa tidk sebaiknya judul insatagramnya diganti dari Dkk kota semarang menjadi MEDIA PENGUMUMAN DKK KOTA SEMARANG. Atau kolom komentar dimatikan. Saya kecewa seharusnya ini bisa dijadikan sarana komunikasi yany baik antara pemerintah kotansemarang yg kapasitass nya dalam hal ini diwakili dkk kota semarang dengan warga kota semarang. Ealah kog malah MBISU.🤭@username @username @username @username @username @username,negative,username4934,3,2020-12-30
GAK PUNYA PULSA TELPON PUNYANYA QUOTA INTERNET.... JAMAN SEKARANG WHATSAPP GAIS,negative,username4935,0,2020-12-30
@username,neutral,username4936,2,2020-12-30
Data Hari rabu tgl 30-12-2020 belum ada ya,neutral,username4937,0,2020-12-31
"min, mohon pencerahan. ada teman positif, dan ada info rumah isolasi walikota penuh. ada solusi ndak ya min?",neutral,username4938,2,2020-12-31
"Aku was-was tiap kali nemenin suami kontrol rutin ke rumah sakit. Soalnya pernah loh, perawatnya bilang ke keluarga pasien bahwa bapaknya terduga covid. Nah, kok keluarga yg anter gak diswab semua ya 🤔",negative,username4939,0,2020-12-31
Semog pndemi ini cpt berlalu..Aamiin,positive,username4940,0,2021-01-01
