username,text,likes,datetime
username,Mungkin bisa ditingkatkan patroli dan pengecekan di daerah2 yg paling tinggi itu. Saran saya sih.,3,2020-12-10
username,"@username min, saya lihat di tempat tongkrongan kedai foto kopi kedungmundu itu rame banget ada banyak motor disitu dan orang"" yg di dalem ngobrol"" ketawa"" beberapa tanpa menggunakan masker.. hampir tiap malem rame banget.. minta tolong untuk di cek ya min.. Terimakasih..",4,2020-12-11
username,Ganti desain min. Itu2 mulu desainnya 😀. Selalu update 👍,1,2020-12-11
username,Jadi merah itu kalo berapa kasus sih? Jumlah penderita dibanding jumlah penduduk tsb kan jauhhh bgt,0,2020-12-11
username,"intinya HARUS BERANI menertibkan tempat tongkrongan karena potensi berkerumun dan abai prokes... kalau cuma sekedar penutupan jalan, atau sekedar gembar gembor nenteng speaker tanpa adanya tindakan atau sanksi ditempat.. ya bakalan masuk telinga kiri keluar telinga kanan.. lha wong sing ono denda saja jik abai, apalagi gak ada denda",14,2020-12-11
username,"Apa perlu PKM lagi ya @username mengingat trs bertambahnya covid, hrs ttup jalan dan CFD di tiadakan lagi 🙏",1,2020-12-11
username,"Yukk jngn lupa 3M memakai masker,mencuci tangan dan menjaga jarak.. Ojo dablek toh",0,2020-12-11
username,Ji pyeong ya min 😁😁,0,2020-12-11
username,Tembalang banyak banget min 😔,0,2020-12-11
username,"Sy Nam Do San, yg penuh semangat 💪💪😀 👍👍",0,2020-12-11
username,Tim #songjongki,0,2020-12-11
username,Semuanya saja warga Semarang..... Keluar rumah selalu pake Masker..... Jaga jarak.... Yen ngendikan rasah ngotot Ben ora nyemprot idune...,2,2020-12-11
username,"Sejak ada tetangga yg kena covid, aku jadi was-was. Abis coblosan kemarin tubuh mulai demam pula. Dan sampai sekarang belum turun, mau rapid tes mandiri di mana ya min",0,2020-12-11
username,resto baru daerah singosari pleburan. ruame bgt. be2rp wkt lalu ada tmn posting lg kongkow lesehan imam barjo smp lwt tngah mlm. ini bnr2 smua udah trlena. terapkan kmbali jam malam donk,1,2020-12-11
username,Ben to bpk..bahagia kok dilarang bpk,0,2020-12-11
username,Bodo amat lah,0,2020-12-11
username,Naik terus ya... Sepertinya sudah bukan menjadi momok lg. Ayo lebih disiplin pada protokol kesehatan,0,2020-12-11
username,"Sanksi didenda kalo ga bermasker dan pakai masker yg benar,biar ga diabaikan prokesnya. Ga da sanksi aturan ga mempan.",1,2020-12-11
username,"Resto2 sdh buka smp tempat parkiran aja penuh sesak (terutama yg didaerah veteran). Wis bikin macet,entah it dlmnya org2nya jaga prokes atw tdk.",1,2020-12-11
username,Mksh infonya.....tetap smangat...jaga stamina...jangan bosan tuk slalu mengingatkan.....🙏🙏🙏,1,2020-12-12
username,Yg sabtu mana min,0,2020-12-12
username,Pudakpayung banyak ik 😐,0,2020-12-12
username,❤️🔥😍 Lee Min,0,2020-12-12
username,Tim #parkseojoon 🙈,0,2020-12-12
username,"hmmm.. kedungmundu banyak, tapi kemarin ada jum'atan keliling dari pemkot, mampir ke salah satu masjid d Perumahan Kedungmundu. Jadi rame nih 😊",0,2020-12-12
username,Meteseh naik terus 🤧,0,2020-12-13
username,Bagaimana pak kok jateng naik terus bahkan skala nasional no 2 terus setelah jakarta...,0,2020-12-13
username,Kel Banyumanik kok naik......smg berakhir Aamiin....🤲🤲🤲,1,2020-12-13
username,"Kelurahan Tlogomulyo, pertemuan PKK bulanan rutin diadakan ... ngeri .... 🥶",0,2020-12-13
username,"Pokoke nek turun tak ""like"" ❤️",1,2020-12-13
username,Makasih infonya minkes..bermanfaat,0,2020-12-14
username,Minkes sudah ndak ada swab gratis lagi ya di puskesmas..padahal kontak erat dg yg positif covid..ada solusi?,0,2020-12-14
username,"Harus dan sangat diperlukan untuk pendekatan ke masyarakat umum tentang stigma dan bagaimana cara menyikapi kalau ada kasus seperti itu min. Masih sangat banyak masyarakat umum bahkan nakes di faskes yang menurut saya masih takut atau punya stigma lain, pengalaman saya mau minta surat keterangan sehat di puskesmas karena saya baru saja dari red zone (jakarta) mereka sangat melihat saya itu berbeda dan seolah menghindar atau menjauhi saya. Padahal saya membawa hasil swab yang dimana hasil swab berlaku selama 14 hari. Lalu sayapun di arahkan ke faskes lain lalu diarahkan lagi ke faskes lain nya sampai saya terakhir diarahkan ke posko satgas covid yang berada agak jauh dari rumah saya",0,2020-12-14
username,@username @username,0,2020-12-14
username,Narasi yang membangun dan positif 👍👍 jangan kayak akun dokter yang ilmiah malah narasi terkesan negatif kita hidup sudah susah jangan ditambah narasi yang bikin stress..🙏🙏,0,2020-12-14
username,"Aku dulu positif tetangga pada mengucilkan ,menjauhi 😭😭 emang pikiran orang yang belum tau kayak gitu 😡,,,tabah2",8,2020-12-14
username,@username,1,2020-12-14
username,"Suwun Min tips nya. 👍 Tetanggaku ada yg positiip COVID, warga komplek langsung rapatkan barisan smangat JOGO TONGGO 🇮🇩",1,2020-12-14
username,"Dulu tetangga saya ada yg positif COVID''',dan di karantina di RS.untuk keluarga saya keluar dulu/ karantina mandiri sebelum ada tes buat keluarga yg di rumah.dan benar saja setelah di rapid ada yg reaktif, setelah itu di lakukan swap,dan benar saja ada 3 orang yang positif lagi.tapi kondisi keluarga yg positif ,2 orang lansia yang tidak bisa apa²,,,jalanpun TDK bisa,dan yang satu istri pasien jg positif COVID''',,di rumah itu sebelumnya ada 6 orang yg karantina mandiri dan 3 positif.untuk yg negatif setelah tes di pisah/pindah rumah.tp untuk 4 orang masih tinggal dlm 1 rumah,, posisi saat itu yg negatif 1 orang, karena pertimbangan banyak hal yg lansia positif TDK di bawa ke RS/isolasi mandiri di rumah.dengan kondisi inilah saya sebagai RT di lingkungan pasien, mencari dukungan warga baik moril maupun materiil ( jogo tonggo),kami menyediakan kebutuhan keluarga yg di karantina setiap harinya dari masakan setiap hari dan kebutuhan lainnya selama 1 bulan,dan sampai benar² status sdh negatif semua.Dan Alhamdulillah tepat satu bulan kami melakukan Jogo tonggo, kami suport moril dan materil,kami TDK mengucilkan mereka.",3,2020-12-14
username,Pudakpayung parah lho 11,0,2020-12-14
username,@username @username @username,1,2020-12-14
username,Rakyat sukorejo sebenernya pada ngapain sih,1,2020-12-14
username,"Org hajatan dah ramai lagi, makan prasmanan pada berdesakan... Org merokok di tempat umum kebal kebul pd biasa aja... 😢😢",2,2020-12-14
username,Mksh infonya.....ayo tetap smangat....jangan bosan tuk slalu mengingatkan......pesan ibu...3 M....siapa lg kalo bukan dr diri.kita sendiri....🙏🙏🙏,2,2020-12-14
username,"Mencermati data resmi website siagacorona.semarangkota.go.id bulan Desember ini cukup jelas terjadi peningkatan jumlah kasus yang signifikan dibanding bulan sebelumnya. Konfirmasi kasus RATA² PER HARI : +Covid19: 201 kasus, Sembuh: 179 kasus, Meninggal: 12 kasus, dengan Active Cases: 767 pasien +covid19 dalam perawatan. (update data per hari ini 23:30) Data konfirmasi kasus tsb menggambarkan cukup jelas bahwa penularan di luar masih terus terjadi dan cenderung meningkat.",0,2020-12-14
username,"Halo min, kalau data excell dimana ya min?",0,2020-12-14
username,"Saya klo lewat daerah yg zona merah seperti tembalang, banyumanik hanya geleng2 kepala saja..orang2 nya pada santai mengabaikan prokes...perlu penanganan serius di daerah tsb..#hendarprihadi",1,2020-12-14
username,"Saya juga merasa terganggu dengan orang merokok seenaknya di jaln jaln pas naik motor juga , dengan santainya. Tdak ada sanksi tegas apapun. Kitayg sdah taat prokes mau pakai masker jenis apapun ttp bisa cium asap rokoknya, 😭 yaa klo yg rokok sehat, klo dia otg. Kan dia bisa menyebarluaskan 😭😭😭 yaa Allah",4,2020-12-14
username,Prokes ora jalan. Pada ngak bisa jaga jarak. Di jalan masih banyak yg ngak pakai masker.,0,2020-12-14
username,Ya Allah kenapa itu Gisikdrono meningkat.. Lindungi kluarga hamba mu ini. Ya Allah,0,2020-12-14
username,Minta data yang excell dong min....,0,2020-12-14
username,Ya Allah banyumanik saiki dadi zona merah😢 mbok yo podo manut ngono toh .. ben ndang rampung kabeh.. ben normal meneh koyo mboyen,0,2020-12-14
username,"nek diliat yg teratas selalu daerah2 itu saja, mbok ya daerah2 itu yg diprioritasin, contoh tlogosarikulon, sendangmulyo, itu bertahan banyak, mbok piye carane, ditegesin po piye, ngene koq ngkon cepet bar",0,2020-12-14
username,"selama penanganan wabahnya begini2 saja... gak ada sanksi tegas dan pengawasan yg lebih ketat, apalagi perbatasan antar daerah...bakalan ngene terus... cuma sekedar himbauan himbauan 3M thok... kalau perlu penyemprotan rutin dikampung2 jangan cuma dijalan2 besar... emange arep nelesi dalan... niat nelesi dalan wae saiki wis musim udan",14,2020-12-14
username,angkanya naik teross.. kapan selesainya klau gini terus? aku udh kangen suasana perkuliahan nih. ngumpul sm temen2 gk ada akhlak nya..,0,2020-12-15
username,Mksh infonya......smoga kita bisa menjadi contoh yg terbaik...minimal dlm keluarga kita sendiri....positif slalu....jangan bosan tuk saling mengingatkan.....ayo...pasti bisa.....🙏🙏🙏,2,2020-12-15
username,"Jateng masuk 3 besar terusss ya? Mantapp lah yg penting ekonomi lancar ya, ga peduli sama kesehatan warganya 🤭🤭🤭",1,2020-12-15
username,Pak @username @username mau sampai kapan angkanya naik terus begini pak? Kasian RS dan tenaga medis dong pak...kasian kami yg betul2 pake protkes ketat atau malah bahkan masih bertahan stay at home...kenapa ngga diberlakukan jam malam sih pak? Kenapa resto msh dikasih ijin utk makn ditempat? Kenapa pameran2 kuliner msh diijinkan diadakan di paragon? Masyarakat ngga bisa pak dilakukan pendekatan secara persuasif...masyarakat harus diberi peraturan yg tegas...,15,2020-12-15
username,Mantapp. Sukses slalu buat PPMI Assalaam 👍👍👍❤️,0,2020-12-15
username,Mksh infonya.......ayo saling menjaga keluarga.....jaga stamina...positif n smangat....pasti bisa....jangan bosan tuk slalu mengingatkan....pesan ibu 3M....hindari kerumunan....kita pasti bisa.....🙏🙏,3,2020-12-15
username,"Smoga wabah ini sgr berlalu agar warga bs beraktifitas dg tenang, aman dan nyaman. Monggo lur... tetep semangat sehat dg mematuhu protokol kesehatan.",2,2020-12-15
username,Intinya jdilah manusia yg peka jangan sembrono. Percuma kita ngingetin orang lain harus dari kesadaran diri sendiri,0,2020-12-15
username,Semarang barat rekor lg 😱,0,2020-12-15
username,Ya... Allah Banyumanik nambah lagi 😢😢,0,2020-12-15
username,Sudah lebih dari seminggu ini selalu terjadi ketidak-sinkronan data; antara data di tampilan layar dan excel database pada web siagacorona. Mohon dicek admin @username @username data tgl 3 dan 4 Desember 2020.,3,2020-12-15
username,Sukorejo aktif ya bund,0,2020-12-15
username,Ya allah tambah banyak lagii 😰,0,2020-12-15
username,Pudakpayung 10 😔,0,2020-12-15
username,Kel Bnyumnik 7 oi......😭😭😭,0,2020-12-15
username,Manyaran kok naik lagi🥺,0,2020-12-15
username,yg penting ekonomi meroket 😁🚀🚀,0,2020-12-15
username,"Udah beneran valid belom datanya? Saran sih buat masyarakat kalo sakit sebisa mungkin obatin sendiri aja. Jangan dikit2 berobat kerumah sakit, kecuali penyakit kalian itu parah yg bener2 butuh untuk konsultasi dokter, kalo ringan2 aja mah obatin sendiri. Jaga2 nyetock obat2an. Diri kalian sendirilah yg bisa mengobati, karena itu tubuh kalian jd harusnya kalian bisa lebih peka sama kondisi tubuh kalian sendiri.",4,2020-12-15
username,"Min, data excel saya bisa dapatnya dimana ya min? mohon infonya. Terimakasih sebelumnya.",0,2020-12-15
username,@username @username @username @username @username @username @username tembalang paling tinggiiiiiiii 😷 stay safee😷😷😷😷😷😷,0,2020-12-15
username,Mbak @username loss yuk loss . Kita ndekem ndek omah yg lain loss wes loss,0,2020-12-15
username,"Alhamdulillah pengalaman Minggu lalu ketika saya dan istri positif covid. selama menunggu hasil swab kami isolasi mandiri dirumah dengan beda kamar dan semua peralatan dipisahkan dari anggota keluarga lainnya. Alhamdulillah tetangga juga sigap jogo tonggo, termasuk ketua RT nya jg sangat support. Setelah hasil keluar positif baru kami isolasi di rumah dinas walikota yg hanya semalam saja, karena sore masuk kemudian pagi harinya setelah senam di swab dan hasil keluar sore hari langsung negatif dan boleh pulang. Hal paling berat bagi saya adalah memberi semangat dan menyakinkan anggota keluarga di rumah bahwa covid ini ketika kita tidak ada gejala/keluhan (otg) tidak masalah. Semoga pandemi ini segera berakhir..amin.",1,2020-12-15
username,"Saya jg pernah mengalami disuruhbkarantina g bleh keluar rumah tp persediaan makanan tidak ada bantuan dari RT RW smapai kelurahan, iso iso mati mergo kaliren ora meego karantina",2,2020-12-15
username,Apakah sudah ada postingan 'Bagaimana jika ada rekan kerja yang positif covid 19'? @username,1,2020-12-15
username,Pak @username mau usul sebaiknya kita meniru cara kota solo untuk menghadapi pemudik nataru 2020 mengantisipasi saja . Sebaiknya kita siapkan tempat isolasi baik yang reaktif maupun tidak reaktif seperti kota solo,1,2020-12-15
username,munggah munggah e duwur men to lur,0,2020-12-15
username,@username 😰😱🙈,0,2020-12-15
username,naik terus....😢,0,2020-12-15
username,😢😢😢,0,2020-12-15
username,Bagaimana jika ada tetangga yg positif covid -19? Yakin mau tau jawabannya yg sudah saya alami..,1,2020-12-15
username,😭,0,2020-12-15
username,"Kepada dinas kesehatan, ada informasi yg menyatakan test swab kedua setelah dinyatakan positif Corona Covid-19 dg test swab pertama harus dilakukan secara mandiri. Benarkah itu ? Karena andai itu benar, sangat membebani masyarakat. Ekonomi masyarakat masih belum pulih dan masih dibebani beaya swab mandiri jika ingin dinyatakan sehat dr Covid-19. Mohon pencerahannya....",1,2020-12-15
username,"Kita lihat di jalan2 atau tempat umum, sudah terlihat masyarakat yang tidak tertib protokol. Apakah benar2 sudah herd immunity?",0,2020-12-15
username,"Sing penting 9 Desember lancar, efek PIKIR KERI.......",1,2020-12-15
username,Dirazia protokol kesehatan lagi pak... Yg lbh ketat & keras,1,2020-12-15
username,Wkwk claster 9 desember baru muncul semua 😂 wkwk sing wes nganu pritikil kisihitin wae yo seh tetep keno kok 😂 oh yo lali kan kerumunan yg dilindungi undang-undang,1,2020-12-15
username,Hanya tegas di awal,0,2020-12-15
username,"Mencermati data resmi website siagacorona.semarangkota.go.id bulan Desember hingga hari ini cukup jelas terjadi peningkatan jumlah kasus yang cukup signifikan dibanding bulan sebelumnya. Konfirmasi kasus RATA² PER HARI : +Covid19: 196 kasus, Sembuh: 179 kasus, Meninggal: 12 kasus, dengan Active Cases: 770 pasien +covid19 dalam perawatan. Dari data konfirmasi kasus tsb perlu #satgascovid19 upaya pengendalian risiko yang lebih serius untuk menekan kasus penularan covid19.",0,2020-12-15
username,GG abis,0,2020-12-15
username,"Pernah ngerasain senam disini..Alhamdulillah sudah sembuh..semangat semua utk pejuang Covid 19. Tubuh harus aktif, hati harus optimis dan bahagia supaya bisa cepat pulih 😊..",3,2020-12-16
username,Kudu semangat sehat.... siapa yg mau pulang kerumah.... 😁😎,1,2020-12-16
username,Wayahe.... Wayahe....,0,2020-12-16
username,Sedang menjalani 😁😁😁,0,2020-12-16
username,"Semakin menggila covidnya...taoi masih banyak juga yang santai2 kumpul2 seolah tidak terjadi apa2,tanpa masker,apalagi protokol lainnya😣😭",0,2020-12-16
username,Mbok yao para alumnus situ pada posting soal apa dan bagaimana proses penyembuhan supaya kaum aneh pengingkar c19 gak gagah koar2,2,2020-12-16
username,"Pernah juga senam di sini,2 minggu😂..Alhamdulillah cepat sehat cepat pulang👍",0,2020-12-16
username,"Alhamdulillah dah lulus,, ada reoni alumni gk, 🤣",0,2020-12-16
username,"Seng update kurang gawean, terus saja menakut nakuti masyarakat",1,2020-12-16
username,Minggu lalu habis dari situ bareng @username,1,2020-12-16
username,Jadi inget senam kewer kewer min @username 😂 alumni rumdin..,0,2020-12-16
username,"Min, cek DM dong",0,2020-12-17
username,maturnuwun bpk,1,2020-12-17
username,"Mkasih bapak ,,",1,2020-12-17
username,"Min, tes Rapid ANTIGEN di semarang yg bisa dimana aja?",1,2020-12-17
username,@username @username makn makann dan makan biar qt waras dan ttp fit.. #menggembulbersama,3,2020-12-17
username,Alhamdulillah bagas waras sehat selalu yai,1,2020-12-17
username,Apakah boleh video ini saya post ke youtube saya??,3,2020-12-17
username,Allahuakbar....,0,2020-12-17
username,Ada yg tau lokasi rapid test antigen di smrg gk ya?,1,2020-12-17
username,"Meteseh terus naik ya,, sendangmulyo paling tinggi di Tembalang,, ayoo ayo pake masker, jaga jarak, lagi musim flu juga ini...",1,2020-12-17
username,Min...biaya swab test dipuskesmas semarang brp tarifnya?,0,2020-12-17
username,Tetap semangat dan selalu jaga kesehatan mah @username 💪🏼,1,2020-12-17
username,"Kangen senam di sini tapi kalau kudu balik lagi ya nggak mau 😭😭😭😂 Sehat-sehat semua, biar besok kita bisa senam bersama di sini tanpa masker dan bayang-bayang Covid 💖",0,2020-12-17
username,Alhamdulillah....semoga terus turun dan akhirnya tuntas.... saya yakin para nakes juga merindukan Covid19 segera berlalu,1,2020-12-17
username,Tolong itu Taman Bumirejo sering buat kumpul2 kalo sore mohon di tertibkan kembali,0,2020-12-17
username,Mtr nwn infonya....tetap smangat......jaga stamina.semuanya....pasti bisa...🙏🙏🙏,1,2020-12-17
username,Pudakpayunggg😭😭😭,0,2020-12-17
username,Pudakpayung kok bisa 13😭,0,2020-12-17
username,😰,0,2020-12-18
username,Waduh candi naik lagi 😢,0,2020-12-18
username,"https://finance.detik.com/berita-ekonomi-bisnis/d-5301272/daftar-tarif-tertinggi-rapid-test-antigen-lewat-batas-kena-sanksi/2 ... mohon ditindaklanjuti, karena di siloam peterongan harganya Rp499rb",1,2020-12-18
username,@username lohh wkwk,0,2020-12-18
username,"Dimulai dari pribadi masing masing dulu dan taat akan aturan,",0,2020-12-18
username,😭😭🙏🙏🙏🙏,0,2020-12-18
username,Tembalang...... 😢😢😢😢😢,0,2020-12-18
username,Duh Candiku naik lagi 😓😓😓,0,2020-12-18
username,😓😓😓 mksh infonya.....tetap smangat...jaga stamina.....ini semua tuk kita bersama.....ayo pasti bisa....🙏🙏🙏,0,2020-12-18
username,"sendangmulyo sangarrrr , naik turun naik",1,2020-12-18
username,"Ayo bersama lawan C-19.dimulai dari kita sendiri.taat prokes dan sering² cuci tangan pakai sabun dengan air mengalir.tetap pakai masker walaupun saling ngobrol tatap muka dan jaga jarak aman. jangan salaman dulu.bukannya sombong tapi untuk saling menjaga kebaikan sesama.(salam INDONESIA KUAT,INDONESIA BANGKIT)",1,2020-12-18
username,Sendangmulyo kenthip..🔥🔥🔥,0,2020-12-18
username,Maaf min mau tanya ini Pekunden mana ya kok sampe 6 ??? 😭😭😭,0,2020-12-18
username,"Semoga aja libur natal dan tahun baru tidak terjadi lonjakan tajam,,,",0,2020-12-18
username,Terima kasih Gus Inam,1,2020-12-18
username,"Satgas covid 19 di Sendang Mulyo sering2 blusukan ke daerah perumahan dan warganya mohon ditindak tegas bagi yang tidak melaksanakan 3M terutama "" Pakai Masker "", Banyaaakk banget yang tidak pakai Masker, diperjalanan tidak pakai masker dan ngobrol masker dileher",5,2020-12-18
username,Sae sanget Yi @username ... Maturnuwun... Mugi tansah sehat lan istiqomah🙏,1,2020-12-18
username,"Ayo DONOR PLASMA KONVALESEN . . . . cc @username ,pak @username , @username",0,2020-12-18
username,Sering diadakan sidak kerumunan. Admin.,0,2020-12-19
username,"ta.bah banyak,lageee...😭😭😭",0,2020-12-19
username,"Makasih datanya min...pantes lama uploadnya,naik banyak ya. Selalu jaga kesehatan semuanya ya...",0,2020-12-19
username,Banyumanik Karo Pudakpayung kok malah teamwork Iki 😂😂😂,0,2020-12-19
username,@username piye iki pak,0,2020-12-19
username,Met pagiii Miiin.... Mohon info untuk Peta Sebaran Covid 19 hari Jumat 18 Des 2020 koq blm di up load yaaaa,1,2020-12-19
username,Ya Min data yg kemarin ditunggu dari kemarin....😂,0,2020-12-19
username,👌👍🙏,0,2020-12-19
username,Semoga menjadikan kita lebih taat prokes....tetap semangat..sehat selalu...yg belum terpapar..jgan pernah anggap sepele covid 19 ini..🙏,0,2020-12-19
username,Yakin kek gini semarang masih mau loss2 nya ngasih masuk pendatang? Kenapa yg disuruh rapid antigen cuman yg transport umum? Lah yg transport pribadi gimana? Yakin mereka aman2 juga?,0,2020-12-19
username,Kel Banyumanik 😭😭😭 tambah,0,2020-12-19
username,Tambak harjo 3 😱,0,2020-12-19
username,Tembalang bagian bawah ayo patuhi prokes,0,2020-12-19
username,Rekor,0,2020-12-19
username,Pudakpayung ada apa sebenarnya kok bisa banyak positif ? Apa kpps nya ya efek Pilkada kemarin. Kok bisa sehorror itu 🤔🤔🤔,2,2020-12-19
username,#dkksemarang,0,2020-12-19
username,mohon dicek kembali utk kelurahan padangsari.krn di jl damar barat 2 ada 2 keluarga positif corona.#dkksemarang #hendarprihadi,0,2020-12-19
username,🙏🙏🙏,0,2020-12-19
username,"Mksh infonya...tetap smangat...jangan bosan tuk saling ingatkan....jaga stamina, pasti bisa....🙏🙏🙏",0,2020-12-19
username,Pupay ngeri bgtt huhuu,0,2020-12-19
username,🙏🙏🙏,1,2020-12-19
username,"Ayo libur 24 sd 27 di rmh aja jaga kesehatan....,👍👍🙏🙏🙏",1,2020-12-19
username,Meroket,0,2020-12-19
username,Tembalang Mantaaaaaappp,2,2020-12-19
username,Sehari melonjak 60,1,2020-12-19
username,Woww gunung pati nambah lagi... Mungkin karna musim durian disana 😂,0,2020-12-19
username,Ayo sendangmulyo medhun menehhh,1,2020-12-19
username,@username nggo masker to ndeng nak belonjo ngarepan gang,0,2020-12-19
username,Deres bet,0,2020-12-19
username,"Alhamdulillah turun. Mbok ya ditambah info, berkurangnya krn sembuh apa mlh mninggal...",0,2020-12-21
username,@username,1,2020-12-21
username,🙏🙏🙏,0,2020-12-21
username,🙏🙏🙏,0,2020-12-21
username,Mksh infonya....tetap smangat n jangan bosan ya......jaga stamina 🙏🙏🙏,1,2020-12-21
username,mohon dikoreksi utk kelurahan padangsari ketua rt 2 rw 10 ( jl. damar barat 2 ).krn ada 2 keluargan terpapar covid. #dkksemarang #dinkeskotasemarang #semaranglawancorona #hendarprihadi,0,2020-12-21
username,Mudah2an cepat berlalu wabah corona,0,2020-12-21
username,Tlogomulyo tlng diupdate,0,2020-12-21
username,آمِين يَا رَبَّ الْعَالَمِيْن,0,2020-12-21
username,Alhamdulillah.mbok yo ngene terus Gusti,2,2020-12-21
username,"Tembalang, masih banyak dijalan melihat pedagang/ karyawan minimarket/ pasar/ kang parkir tidak mengenakan masker, adapun cuma dipasang di dagu. Padahal mereka ini lebih sering bertemu orang orang",0,2020-12-21
username,Yoh isoh yoh,0,2020-12-21
username,👍 turun lagi,0,2020-12-21
username,"sdh selasa min, data hari senin kok blm ada",0,2020-12-21
username,Bringin melonjak🤔😑,0,2020-12-22
username,Yuk tetap smangat....jaga stamina...dr kita tuk kita bersama...mksh infonya 🙏🙏🙏,0,2020-12-22
username,Beringin 😨😨,0,2020-12-22
username,🙏🙏🙏,0,2020-12-22
username,Ya setidaknya berkurang lah ya,0,2020-12-22
username,@username,1,2020-12-22
username,Akhirnya kel.mijen bersih,1,2020-12-22
username,Semsngat.....,0,2020-12-22
username,"Tetap smangat...jangan bosan...jangan kendor, jaga stamina....🙏🙏🙏",1,2020-12-22
username,Ga jadi sekolah nih taun depan?,1,2020-12-22
username,🍃🍃🍃,0,2020-12-22
username,Bringin area mana ya,0,2020-12-22
username,:'(,0,2020-12-22
username,Meteseh banyak amat 14 🤧,1,2020-12-22
username,Semangat terus dalam kebaikan 🙏🥰🥳,0,2020-12-22
username,@username makin gak karuan2 covid 😭😭😭,0,2020-12-22
username,Ancur2an pak 🤔 @username,0,2020-12-22
username,🙏🙏🙏🙏 Kel Banyumanik hrs bs,0,2020-12-22
username,"Sendangmulyo semakin di depan, juara...",2,2020-12-22
username,"Selama ada istilah OTG, corona gak akan pernah berhenti.. 🙏",0,2020-12-22
username,Harusnya makan pepes dulu buat jaga daya imunitas tubuh :(,0,2020-12-22
username,Kapan turunnya nii :(,0,2020-12-22
username,"Gimana nanti libur natal dan tahun baru ya ,",0,2020-12-22
username,Tlogosari kulon jozzzzzz...lha wong nek jumat-sabtu untel2an koyo isi tahu susur 😂😂,1,2020-12-22
username,Update Berita Semarang & Info Terkini🔥🔥🔥,0,2020-12-23
username,❤️,0,2020-12-23
username,Mohon direspon permintaan saya.trimakasih.,0,2020-12-23
username,perlu tindajan kongkrit dari pemkot agar tidak terus bertambah...,1,2020-12-23
username,"Min mau tanya....apkh warga yg swab mandiri dan hasilnya positif terupdate disini? mengingat skrg banyak sekali warga masyarakat yg melakukan swab secara mandiri baik di laboratorium,klinik.... terimakasih....",0,2020-12-23
username,Sendangmulyo 🤯😦,0,2020-12-24
username,14hr setelah pilkada 😁 sesuai sama waktu siklus virus utk berkembangbiak 😁😁,4,2020-12-24
username,Apa karena banyak yang swab antigen untuk liburan malah jd ketahuan semua ya😢,3,2020-12-24
username,"Wow.....br 1 hr menuju libur......ayo jaga semuanya....stamina, jarak, kesehatan.....pasti semuanya bisa....siapa lg kalo bukan dr kita sendiri.......dr kita tuk kita bersama.....🙏🙏🙏",4,2020-12-24
username,Naek terooosss.... waduh..,2,2020-12-24
username,Aktif bgt ya bund,0,2020-12-24
username,Amin,1,2020-12-24
username,"Amiin,gbu🙏",1,2020-12-24
username,Amiinn🙏,1,2020-12-24
username,Amin 🙏,1,2020-12-24
username,Mencekam 😮,0,2020-12-24
username,Sendangmulyo kenthippp ndaaaa,0,2020-12-24
username,❤️❤️❤️,1,2020-12-24
username,Nyenengke ya @username,1,2020-12-24
username,❤️❤️,2,2020-12-24
username,Efek pilkada kemaren 😪,0,2020-12-24
username,Tuh kantor yg tiap sabtu gowes dr pagi ampe siang akhirnya banyak yg kena covid....Niat sehat tapi pake gaya...3M nya gak dilakuin...,2,2020-12-24
username,❤️,1,2020-12-24
username,Ayo jAga jarak di rmh aja.... 🙏🙏🙏⚽️⚽️⚽️🇮🇩🇮🇩🇮🇩🇮🇩😁😁,0,2020-12-24
username,"mbak, mas jangan takut covid 19 takut sama allah swt berdoa ja biar dunia cpt hlng covid 19 🤲🤲🤲 amin ya allah",1,2020-12-24
username,😅😅naek aj trs🤣danany msh byk😆😢,0,2020-12-24
username,Seng penting tetep do liburan santuy😅,0,2020-12-24
username,wilayah bebas corona kapan.. paling ora kunging sukur2 ijo royo2 ngunu.. bosen deloki orange utowo abang terus,0,2020-12-24
username,Kira2 bisa menyentuh angka 900 gak ya?🤔,0,2020-12-24
username,Yg sabar ya warga semarang tetep semangat,0,2020-12-24
username,Tenan rak ki? Ongkone ra dinggo dolanan to? Soale tonggoku mbyen meninggal mergo ginjal diketeranganine covid lo,1,2020-12-24
username,😭😭😭 #miris bgt liat angka di smrg naek trus....,1,2020-12-24
username,Wow bringin no play play ki,0,2020-12-24
username,Lhah Karangtempel kok mendadak segitu banyaknya 😱,0,2020-12-24
username,Sendangmulyo kok banyak sekali .,0,2020-12-25
username,Sendangmulyo nasih kenthippppp,0,2020-12-25
username,"@username teman ada yg bergejala sejak hari Jum'at seminggu yang lalu. Tadi mlm ke dokter swasta disuruh swab. Mohon rekomendasi sebaiknya bagaimana, mengingat keterbatasan biaya",0,2020-12-25
username,@username iki ri,1,2020-12-25
username,"Yang kemaren nya udah tenang 300 an,tiba² udah ampir 900 an,Btw Taun depan jadi sekolah ga",0,2020-12-25
username,Alhamdulillah bisa lebih faham...kl bisa pptnya dishare,0,2020-12-25
username,Keren minkes🙌🙌🙌,2,2020-12-25
username,lebih keren lagi kalau bisa sidak dan menertibkan kafe² atau angkringan yg duduknya masih pd kruntelan...,1,2020-12-25
username,Kerennn,0,2020-12-25
