text,label,username,likes,datetime,data_type
"ta.bah banyak,lageee...😭😭😭",negative,username,0,2020-12-19,development
Tembalang bagian bawah ayo patuhi prokes,positive,username,0,2020-12-19,development
mohon dicek kembali utk kelurahan padangsari.krn di jl damar barat 2 ada 2 keluarga positif corona.#dkksemarang #hendarprihadi,neutral,username,0,2020-12-19,development
#dkksemarang,neutral,username,0,2020-12-19,development
Pudakpayung ada apa sebenarnya kok bisa banyak positif ? Apa kpps nya ya efek Pilkada kemarin. Kok bisa sehorror itu 🤔🤔🤔,negative,username,2,2020-12-19,development
Pupay ngeri bgtt huhuu,negative,username,0,2020-12-19,development
Banyumanik Karo Pudakpayung kok malah teamwork Iki 😂😂😂,neutral,username,0,2020-12-19,development
Rekor,negative,username,0,2020-12-19,development
Ya Min data yg kemarin ditunggu dari kemarin....😂,neutral,username,0,2020-12-19,development
Meroket,negative,username,0,2020-12-19,development
Met pagiii Miiin.... Mohon info untuk Peta Sebaran Covid 19 hari Jumat 18 Des 2020 koq blm di up load yaaaa,neutral,username,1,2020-12-19,development
@username piye iki pak,neutral,username,0,2020-12-19,development
🙏🙏🙏,positive,username,0,2020-12-19,development
"Makasih datanya min...pantes lama uploadnya,naik banyak ya. Selalu jaga kesehatan semuanya ya...",positive,username,0,2020-12-19,development
Semoga menjadikan kita lebih taat prokes....tetap semangat..sehat selalu...yg belum terpapar..jgan pernah anggap sepele covid 19 ini..🙏,positive,username,0,2020-12-19,development
"Ayo libur 24 sd 27 di rmh aja jaga kesehatan....,👍👍🙏🙏🙏",positive,username,1,2020-12-19,development
Tlogomulyo tlng diupdate,neutral,username,0,2020-12-21,development
👍 turun lagi,positive,username,0,2020-12-21,development
mohon dikoreksi utk kelurahan padangsari ketua rt 2 rw 10 ( jl. damar barat 2 ).krn ada 2 keluargan terpapar covid. #dkksemarang #dinkeskotasemarang #semaranglawancorona #hendarprihadi,neutral,username,0,2020-12-21,development
"sdh selasa min, data hari senin kok blm ada",negative,username,0,2020-12-21,development
آمِين يَا رَبَّ الْعَالَمِيْن,positive,username,0,2020-12-21,development
"Tembalang, masih banyak dijalan melihat pedagang/ karyawan minimarket/ pasar/ kang parkir tidak mengenakan masker, adapun cuma dipasang di dagu. Padahal mereka ini lebih sering bertemu orang orang",negative,username,0,2020-12-21,development
Mudah2an cepat berlalu wabah corona,positive,username,0,2020-12-21,development
@username,neutral,username,1,2020-12-21,development
🙏🙏🙏,positive,username,0,2020-12-21,development
Mksh infonya....tetap smangat n jangan bosan ya......jaga stamina 🙏🙏🙏,positive,username,1,2020-12-21,development
Alhamdulillah.mbok yo ngene terus Gusti,positive,username,2,2020-12-21,development
🙏🙏🙏,positive,username,0,2020-12-21,development
Yoh isoh yoh,positive,username,0,2020-12-21,development
"Alhamdulillah turun. Mbok ya ditambah info, berkurangnya krn sembuh apa mlh mninggal...",positive,username,0,2020-12-21,development
@username,neutral,username,1,2020-12-22,development
Akhirnya kel.mijen bersih,positive,username,1,2020-12-22,development
Semsngat.....,positive,username,0,2020-12-22,development
Meteseh banyak amat 14 🤧,negative,username,1,2020-12-22,development
Kapan turunnya nii :(,negative,username,0,2020-12-22,development
Harusnya makan pepes dulu buat jaga daya imunitas tubuh :(,negative,username,0,2020-12-22,development
"Gimana nanti libur natal dan tahun baru ya ,",neutral,username,0,2020-12-22,development
🍃🍃🍃,neutral,username,0,2020-12-22,development
Bringin area mana ya,neutral,username,0,2020-12-22,development
@username makin gak karuan2 covid 😭😭😭,negative,username,0,2020-12-22,development
Ya setidaknya berkurang lah ya,positive,username,0,2020-12-22,development
:'(,negative,username,0,2020-12-22,development
Semangat terus dalam kebaikan 🙏🥰🥳,positive,username,0,2020-12-22,development
Ga jadi sekolah nih taun depan?,neutral,username,1,2020-12-22,development
Tlogosari kulon jozzzzzz...lha wong nek jumat-sabtu untel2an koyo isi tahu susur 😂😂,negative,username,1,2020-12-22,development
"Selama ada istilah OTG, corona gak akan pernah berhenti.. 🙏",negative,username,0,2020-12-22,development
"Sendangmulyo semakin di depan, juara...",negative,username,2,2020-12-22,development
🙏🙏🙏🙏 Kel Banyumanik hrs bs,positive,username,0,2020-12-22,development
Ancur2an pak 🤔 @username,negative,username,0,2020-12-22,development
"Tetap smangat...jangan bosan...jangan kendor, jaga stamina....🙏🙏🙏",positive,username,1,2020-12-22,development
Bringin melonjak🤔😑,negative,username,0,2020-12-22,development
Yuk tetap smangat....jaga stamina...dr kita tuk kita bersama...mksh infonya 🙏🙏🙏,positive,username,0,2020-12-22,development
🙏🙏🙏,positive,username,0,2020-12-22,development
Beringin 😨😨,negative,username,0,2020-12-22,development
Mohon direspon permintaan saya.trimakasih.,negative,username,0,2020-12-23,development
Update Berita Semarang & Info Terkini🔥🔥🔥,neutral,username,0,2020-12-23,development
"Min mau tanya....apkh warga yg swab mandiri dan hasilnya positif terupdate disini? mengingat skrg banyak sekali warga masyarakat yg melakukan swab secara mandiri baik di laboratorium,klinik.... terimakasih....",neutral,username,0,2020-12-23,development
❤️,positive,username,0,2020-12-23,development
perlu tindajan kongkrit dari pemkot agar tidak terus bertambah...,negative,username,1,2020-12-23,development
Wow bringin no play play ki,negative,username,0,2020-12-24,development
Kira2 bisa menyentuh angka 900 gak ya?🤔,neutral,username,0,2020-12-24,development
😭😭😭 #miris bgt liat angka di smrg naek trus....,negative,username,1,2020-12-24,development
Apa karena banyak yang swab antigen untuk liburan malah jd ketahuan semua ya😢,negative,username,3,2020-12-24,development
Tenan rak ki? Ongkone ra dinggo dolanan to? Soale tonggoku mbyen meninggal mergo ginjal diketeranganine covid lo,negative,username,1,2020-12-24,development
❤️❤️❤️,positive,username,1,2020-12-24,development
Amiinn🙏,positive,username,1,2020-12-24,development
Amin,positive,username,1,2020-12-24,development
Sendangmulyo 🤯😦,negative,username,0,2020-12-24,development
❤️❤️,positive,username,2,2020-12-24,development
Nyenengke ya @username,neutral,username,1,2020-12-24,development
Seng penting tetep do liburan santuy😅,negative,username,0,2020-12-24,development
Efek pilkada kemaren 😪,negative,username,0,2020-12-24,development
Sendangmulyo kenthippp ndaaaa,negative,username,0,2020-12-24,development
Aktif bgt ya bund,negative,username,0,2020-12-24,development
14hr setelah pilkada 😁 sesuai sama waktu siklus virus utk berkembangbiak 😁😁,negative,username,4,2020-12-24,development
Ayo jAga jarak di rmh aja.... 🙏🙏🙏⚽️⚽️⚽️🇮🇩🇮🇩🇮🇩🇮🇩😁😁,positive,username,0,2020-12-24,development
"mbak, mas jangan takut covid 19 takut sama allah swt berdoa ja biar dunia cpt hlng covid 19 🤲🤲🤲 amin ya allah",positive,username,1,2020-12-24,development
❤️,positive,username,1,2020-12-24,development
Mencekam 😮,negative,username,0,2020-12-24,development
Lhah Karangtempel kok mendadak segitu banyaknya 😱,negative,username,0,2020-12-24,development
wilayah bebas corona kapan.. paling ora kunging sukur2 ijo royo2 ngunu.. bosen deloki orange utowo abang terus,negative,username,0,2020-12-24,development
😅😅naek aj trs🤣danany msh byk😆😢,negative,username,0,2020-12-24,development
Amin 🙏,positive,username,1,2020-12-24,development
Naek terooosss.... waduh..,negative,username,2,2020-12-24,development
Tuh kantor yg tiap sabtu gowes dr pagi ampe siang akhirnya banyak yg kena covid....Niat sehat tapi pake gaya...3M nya gak dilakuin...,negative,username,2,2020-12-24,development
Yg sabar ya warga semarang tetep semangat,positive,username,0,2020-12-24,development
"Wow.....br 1 hr menuju libur......ayo jaga semuanya....stamina, jarak, kesehatan.....pasti semuanya bisa....siapa lg kalo bukan dr kita sendiri.......dr kita tuk kita bersama.....🙏🙏🙏",positive,username,4,2020-12-24,development
"Amiin,gbu🙏",positive,username,1,2020-12-24,development
Sendangmulyo kok banyak sekali .,negative,username,0,2020-12-25,development
Kerennn,positive,username,0,2020-12-25,development
Tembalang hampir 100. Semoga mereka tidak menulari lainnya,negative,username,0,2020-12-25,development
Sendangmulyo oh sendangmulyoku tercinta,negative,username,0,2020-12-25,development
"Menuju 900.. mantab.. dlu saranin lockdown, dibully, sekarang dah begini cemas2 semua..",negative,username,2,2020-12-25,development
Wkwk efek 9 desember telah menyebar,negative,username,0,2020-12-25,development
"Isolasi mandiri tdk masuk data di sini ya? Krn tetangga byk yg positif, tp data tdk ada disini",neutral,username,1,2020-12-25,development
Bringin naik banyak . Kluster apa ya😑😑,negative,username,1,2020-12-25,development
"Keren, tapi suaranya kurang jernih😂",positive,username,2,2020-12-25,development
Daniel,neutral,username,0,2020-12-25,development
lebih keren lagi kalau bisa sidak dan menertibkan kafe² atau angkringan yg duduknya masih pd kruntelan...,negative,username,1,2020-12-25,development
Keren minkes🙌🙌🙌,positive,username,2,2020-12-25,development
perlu aksi nyata dari pemkot dan dinkes untuk menekan penyebaran civid19... perlu diterapkan psbb... ayo dong...,negative,username,2,2020-12-25,development
Sendangmulyo nasih kenthippppp,negative,username,0,2020-12-25,development
Maju terus pantang mundur sendangmulyo. Kalahkan semuanyaa🙌🙌,positive,username,0,2020-12-25,development
@username kalomau rappid test dmn y dn bayar perorangan brp 27wReply,neutral,username,e,2020-12-25,development
"Yang kemaren nya udah tenang 300 an,tiba² udah ampir 900 an,Btw Taun depan jadi sekolah ga",negative,username,0,2020-12-25,development
"Maaf ini saya mau nanya, misalkan ada kasus ada seseorang si A berobat, karena peserta bpjs disarankan dokter untuk swabtest karena gejala seperti covid19, akan tetapi biaya swabtest tidak di tanggung Bpjs, harus bayar sendiri masalah nya si A ini kebetulan orang yang tidak mampu, akhirnya membiarkan dirinya untuk tidak swab karena tidak ada biaya, apa itu berbahaya, dan solusi nya bagaimana?? Maturnuwun @username",neutral,username,0,2020-12-25,development
Jangan sampai tembus 1000,negative,username,0,2020-12-25,development
Mantap menuju 1000😅,negative,username,0,2020-12-25,development
Tembalang membara😭,negative,username,0,2020-12-25,development
Kota Semarang menuju zona merah. Mari kita semua peduli 3M.,positive,username,0,2020-12-25,development
@username iki ri,neutral,username,1,2020-12-25,development
"Ayo Tembalang turun ya,,,, SendangMulyo, Meteseh... pasti bisa",positive,username,0,2020-12-25,development
mantab penjelasannya pak Dokter 👏,positive,username,1,2020-12-25,development
"Yth dr @username , minkes @username , terkait CT Value RT- PCR, masalah nya itu dilapangan tidak semulus yg dokter paparkan. Memang ada beberapa lab/rs yg menyertakan nilai cycle (biasanya yg minta swab PCR mandiri), tapi mayoritas (terutama hasil swab PCR dari rujukan puskesmas bahkan RS) yg tidak menyertakan cycle value (hasilnya positif or negatif doang kayak orang hamil aja 😂), bahkan kita sudah memohon2 kayak pengemis tetep aja ga dikasih 😂, padahal maksud kita pengen ngerti CT value nya itu biar kita bisa menjelaskan ke anggota keluarga lain bahwa ini lho saya sudah mulai (sebentar lagi) sembuh atau sabar ya, ini viral loadnya masih tinggi, masih sangat nularin dsb. Kalau alasan mereka ga display CT value karena takut pasien abai ""masngawi"", ya justru itu momentum mereka ngasih penjelasan ke pasien seperti yg dokter lakukan ini dong. Utk minkes, tengkyu bgt, sering2 podcast yg ginian aja min. 🍻",negative,username,2,2020-12-25,development
Kalo mau rapid test dmn y dan biaya perorangan brp 🙏,neutral,username,0,2020-12-25,development
Baiknyya pas ngomong jangan ada backsongnya 😊,neutral,username,0,2020-12-25,development
🙏🙏🙏,negative,username,0,2020-12-25,development
🙏🙏🙏,positive,username,1,2020-12-25,development
Randusari kok gak ada?,neutral,username,0,2020-12-25,development
Alhamdulillah bisa lebih faham...kl bisa pptnya dishare,positive,username,0,2020-12-25,development
"@username teman ada yg bergejala sejak hari Jum'at seminggu yang lalu. Tadi mlm ke dokter swasta disuruh swab. Mohon rekomendasi sebaiknya bagaimana, mengingat keterbatasan biaya",neutral,username,0,2020-12-25,development
Corona aktif banget ya 🤔,negative,username,0,2020-12-26,development
Bringinnnnn merah membara 🔥,negative,username,0,2020-12-26,development
Stay safe semuanya,positive,username,1,2020-12-26,development
sendangmulyo😢,negative,username,1,2020-12-26,development
"Saiki loss doll, mbiyen tertib ono kerumunan ditertibke saiki sing mantu yo mantu, sing njagong yo njgong sing wisata yo wisata kabeh yo tergantung awake dhewe dhewe tpi pemerinth kota yo kudu sing cetho meh ditegesi opo loss dol",negative,username,6,2020-12-26,development
"Kenyataannya saya yakin lebih banyak, mnrt info teman dokter di rs skrg penuh. 🤔",negative,username,4,2020-12-26,development
Semoga segera berakhir pandemi ini. #ahesendangguwo #lesbacaahegayamsari,positive,username,1,2020-12-26,development
"Kdng benci bgt sm org yg ga pake masker saat lg diluar rumah. Hei, ayolah, seenggakny klo klian ga peduli sm diri kalian sendiri, tp cobalah buat peduli sm org di sekitar. Byk org disekitar kalian yg udh susah payah berusaha mencegah virus covid tp krna kalian yg ga pke masker usaha mereka sia"", mereka jd terinfeksi. Heyy ayo lah pak, bu, mba, mas, bang, dek, om, tante atau siapapun kalian please lah untuk lebih peduli sm sekitar, pake masker tu ga susah kok. 1 tahun virus covid seakan menguasai dunia, byk yg terjebak di tanah rantau ga bisa pulang karena pandemi, byk yg nahan kangen ga bisa ketemu sm keluarga, teman, bahkan ngerasain hari raya pun ga bisa. Byk kegiatan yg hrus ke tunda. Rasa lelah datang, ingin nyerah datang, ketakutan datang, plissss. Minta tlg bgt buat lbh peduli degn sktr dgn menerapkan 3M ( mencuci tangan, memakai masker, menjaga jarak). Kalian semua ga kangen ya kita bisa berinteraksi ke semua org kyk dlu tnpa ad rasa tkut? Aku pribadi kangen bgt berinteraksi, kangen ktmu org byk, kgn liburan, kgn keluarga, kgn keramaian. :(. Ini sedikit mencurahkan hati ya :(",negative,username,19,2020-12-26,development
"Bagi yg patuh prokes tetap hati2, biarpun makin banyak yg ga bermasker,banyak yg tidak tertib. Dan jalanan tetap ramai.....",negative,username,0,2020-12-26,development
Gimana pak ganjarkok makin naik???mas hendi segera diatasi...butuh perhatian khusus..mana gebrakan satgas semarang?swab gratis dimana mana dan antigen di permudah...🙏🙏🙏🙏🙏🙏@username @username,negative,username,5,2020-12-26,development
"Nyaris 900 🤔 Pak @username ayolah pak, jangan buat herd imuniny di Semarang. Ngeri..",negative,username,1,2020-12-26,development
Jangan bosan....tetap smangat tuk slalu saling mengingatkan.....jaga stamina...ingat protokol kesehatan...pasti bisa...mksh infonya...🙏🙏🙏,positive,username,1,2020-12-26,development
"Ya ,sudah ngucap.tapi tanggapan masalah /prolem saya kok belum ya??",negative,username,0,2020-12-26,development
Ingat Mas Ngawi ( Masker Ngadoh Wijik )👍👍👍,positive,username,1,2020-12-26,development
Mksh infonya....ayo kita sama2 berjuang....bukan hanya salah 1...salah 2....kita sama2...semuanya...dr kita tuk kita bersama.....tetap jaga stamina n kesehatan...tetap saling mengingatkan...jangan bosan....ayo tetap smangat.....🙏🙏🙏,positive,username,0,2020-12-26,development
@username,neutral,username,0,2020-12-26,development
nunggu yg terbaru🙌,neutral,username,0,2020-12-26,development
"Permohonanan saya belum terjawab,tentang orang sehat minta dimatikan secara medis.Karena tak punya uang untuk kelanjutan hidup dan tak punya kerja.mohon diluluskan!",negative,username,0,2020-12-26,development
Semoga pandemi segera berlalu.. 😢 #ahesendangguwo #lesbacaahegayamsari,positive,username,0,2020-12-26,development
Terus adakan operasi utk preventif penularan covid ke yg lain biar angka tinggi tetapi kedepan bisa lebih turun,negative,username,0,2020-12-26,development
Angka bagus,neutral,username,2,2020-12-26,development
888 Waooo angkanya yg bagusss 000 👍👍🙏🙏,negative,username,0,2020-12-26,development
"Ngaliyan, Bringin waaooouuww 🤦‍♀️🤦‍♀️",negative,username,0,2020-12-26,development
Smoga Allah segera bersihkan corona dari muka bumi ini... Aamiin aamiin ya robbal alamiin,positive,username,3,2020-12-26,development
Kok tambah akeh???,negative,username,0,2020-12-27,development
"Tetap jangan bosan.....jaga stamina, saling mengingatkan....dari kita tuk kita bersama....ayo pasti bisa....tetap positif.....tetap smangat...mksh infonya 🙏🙏🙏",positive,username,6,2020-12-27,development
Hal yg dilakukan bila terkena covid bagaimana,neutral,username,1,2020-12-27,development
"Kaet kae sing abang yo abang terus, realita lapangan pd kagak peduli....",negative,username,0,2020-12-27,development
Kec. Banyumanik 😭😭😭,negative,username,0,2020-12-27,development
"Pye to Ki koq tmbh bnyk,tlg donk ksh sanksi tegas ja wat yg g taat prokes.jgn ksh kendor.....klo gni trus kpn berakhir #covidkapankelar 😪😪😪",negative,username,1,2020-12-27,development
angka cantik,neutral,username,0,2020-12-27,development
Beringin cluster apa ya,neutral,username,0,2020-12-27,development
Bringin 😥,negative,username,0,2020-12-27,development
Sampangan kog ngga ada,neutral,username,0,2020-12-28,development
"Apakah ini efek pilkada, min......",neutral,username,1,2020-12-28,development
Sendangmulyo perasaan daridulu nyumbang paling banyak.. Pdhl ini bukan kompetisi 😥😥,negative,username,0,2020-12-28,development
Saya sudah usul dan dijawab semua sudah dilakukan. Jadi saya tidak usul lagi,neutral,username,0,2020-12-28,development
@username,neutral,username,0,2020-12-28,development
"Itu yg tercatat masuk dinkes ya, kalo yg tesnya mandiri , bagaimana?",neutral,username,0,2020-12-28,development
"Nyink aku wong bringin,2 tonggoku positif,Sebelah kanan kiri😂",negative,username,2,2020-12-28,development
Min .. kaliwiru bar 1 trs 0 trs 1 trs 2 smp seiki ..,negative,username,0,2020-12-28,development
"Semarang mah nambah terus karena gak ada tindakan. Masih bnyak yg gak pakai masker,masih banyak yg gak jaga jarak. Gak ada menertibkan kan dulu. Sekarang yg positif tetangga dan satu keluarga gak di track..",negative,username,0,2020-12-28,development
😭,negative,username,1,2020-12-28,development
Kok tambah banyak???? Kpan rampunge ???,negative,username,3,2020-12-28,development
"Duluuu, terdeteksi positif trus di tracing.- Kalau sekarang,tes antigen masuk di pasaran,orang tes positif,diam-diam saja bagaimana tracingnya?",neutral,username,1,2020-12-28,development
"Data nggak valid nih kayaknya, d perum Sy nambah 3 orang tp malah d data 0 kasus...",negative,username,0,2020-12-29,development
Alhamdulillah turun. Tapi ternyata turunnya yang pada meninggal..,negative,username,2,2020-12-29,development
"Min, bolehkah usul agar data di slide 1, yang ditampilkan adalah kasus baru, bukan kasus aktif (kasus aktif=kasus baru dikurang kasus sembuh) agar lebih mencerminkan situasi dan agar masyarakat lebih aware, karena data diatas memberi kesan kasus corona sudah berkurang, padahal kenyataannya... 😔",negative,username,1,2020-12-29,development
Semarang sudah tidak hebat....😭😭😭corona makin menggila...semoga lekas turun 🤲🤲🤲aamiin ya rabb😭,negative,username,1,2020-12-29,development
Jangan lengah....jangan bosan....tetap smangat tuk saling mengingatkan...karna bentuk baru sdh muncul....jaga stamina...positif slalu....dari kita tuk kita bersama.....🙏🙏🙏,positive,username,4,2020-12-29,development
Cepatlah sembuh kotaku.... 🤲🤲,positive,username,0,2020-12-29,development
Sendangmulyo masih sama spt kemrin,negative,username,0,2020-12-29,development
Infonya banyak dari cluster keluarga ya sekarang.. Ayo dong sadar protokol kesehatan... Semoga Sehat sehat semua ya...,positive,username,4,2020-12-29,development
Hari ini dkk buka atau libur ya ? Mau ngurus uhc,neutral,username,0,2020-12-29,development
Test antigen di puskesmas bisa gak ya?,neutral,username,0,2020-12-29,development
Alhmdlh turun. Semoga bumi Allah segera bersih tuntas dr Covid-19 💪,positive,username,4,2020-12-29,development
"Kalau boleh usul tambah kolom jumlah isolasi mandiri per kelurahan ,biar masing2 tau kondisi wilayahnya. ...kalo datanya yg dirawat saja kurang mantap,min",negative,username,2,2020-12-29,development
"Alhamdulillah berkurang , smoga tiap hari berkurang ya Allah ...Aamiin ....Dan corona segera hilang dr negeriku tercinta ini",positive,username,2,2020-12-29,development
min minta no.telp buat ambulance penanganan covid donk,neutral,username,1,2020-12-30,development
"aman min... sy td buat indomie goreng aromanya msh kecium,brarti negativ covid lah... kl aroma indomie gag kecium lg baru periksa itu",neutral,username,1,2020-12-30,development
Terima kasih informasinya!,positive,username,2,2020-12-30,development
gratis gak min 😅,neutral,username,1,2020-12-30,development
eyangku sakit tapi Semua rs penuh. Aku udah merasakan gimana ngga dapet rumah sakit akibat kamar penuh. UGD pun juga penuh. Jam 7 malam sampai besok nya ngga dapat RS 😣😣,negative,username,5,2020-12-30,development
Tebak angka pasca tahun baruan nanti. .,neutral,username,0,2020-12-30,development
"Min tolong dong sisain 1 RS aja buat clear nggk penanganan corona, buat penanganan penyakit umum lainnya🙏🙏",negative,username,8,2020-12-30,development
69x,neutral,username,0,2020-12-30,development
Bentr lg tembus seribu,negative,username,0,2020-12-30,development
Tolong pak walkot @username dibatasi pusat2 keramaian terutama menjelang tahun baru. Buat kebijakan agar orang2 gak kumpul2 juga buat makan bareng di resto/kafe. Jangan cuma himbauan karna himbauan itu gak mempan soale do ngeyel kabeh. Mending langsung tegas denda.,negative,username,2,2020-12-30,development
72x,neutral,username,0,2020-12-30,development
GAK PUNYA PULSA TELPON PUNYANYA QUOTA INTERNET.... JAMAN SEKARANG WHATSAPP GAIS,negative,username,0,2020-12-30,development
Harus super ketat pak apalagi taun baru harusnya jalan jalan pada ditutup @username demi g ada kerumunan,negative,username,0,2020-12-30,development
Kata masker disebut 72 kali,neutral,username,0,2020-12-30,development
"Mau bertanya, kalau pasien covid itu biaya perawatan sampai sembuh ditanggung pemerintah atau bayar sendiri ya??? Kalau dirawat di rumah sakit yg ada didaftar tersebut",neutral,username,0,2020-12-30,development
Mudah2an hbs tahun baru...bisa kembali membaik,positive,username,0,2020-12-30,development
Aq cuma pengen lihat data kematian thn ini dan thn sebelumnya sebelum wabah...kira2 ada bedanya gag ya...,neutral,username,0,2020-12-30,development
Kalau ditolak oleh rumah sakit rujukan terus gimana min? Ada solusinya?,neutral,username,2,2020-12-30,development
Maaf bpk..kok kalian pada bingung....santai ajha bpk....,neutral,username,0,2020-12-30,development
@username,neutral,username,2,2020-12-30,development
Kata Masker 61 kali,neutral,username,0,2020-12-30,development
Rumah sakit yg mau ngasih tau angka CT Value RT-PCR mana saja min? @username,neutral,username,3,2020-12-30,development
"Dear @username tidak bisakah memberi masukan dan mendesak kepada pemerintah daerha utk mengambil langkah2 tegas...kalau perlu PSBB utk menghentikan mobilitas warga sejenak...saya rasa dinkes punya wewenang utk memberi masukan utk menahan laju pandemi ini..so sorry min,saya gemaas...melihat bnyk fakta yg terjadi di luar. Bnyk dr yg gugur,bnyk yg harus isoman...sememntara nakes dan dokter yg bertahan harus bekerja keras dgn resiko terpapar. Ini bukan hanya sebatas angka lho...ada nyawa2 yg harus dilindungi...",negative,username,1,2020-12-30,development
Weswes semarang barat merah merona😢,negative,username,0,2020-12-30,development
Nunggu berapa angka lagi buat lockdown semarang ni @username pak @username pak @username 😭 harus ada tindakan tegas dari pemerintah. Kasian wargamu yang pada taat di rumah aja udh hampir 1th. Padahal di luar sana banyak banget yang santai jalan2 seolah ga ada apa2..,negative,username,0,2020-12-30,development
Saatnya nyonto pulisi india ikiii..... Ora maskeran sabeti penjalin. Josss.,negative,username,1,2020-12-30,development
72x menjawab kata masker #salamsemaranghebat #dkksemarang #dinkeskotasemarang #podcasdinkes,neutral,username,0,2020-12-30,development
72 kali min,neutral,username,0,2020-12-30,development
😭😭😭,negative,username,0,2020-12-30,development
72 kali,neutral,username,0,2020-12-30,development
Admin nya tidak merespon apa yang ditanyakan netizen yang terutaama warga kota Semarang nah kalau begini apa tidk sebaiknya judul insatagramnya diganti dari Dkk kota semarang menjadi MEDIA PENGUMUMAN DKK KOTA SEMARANG. Atau kolom komentar dimatikan. Saya kecewa seharusnya ini bisa dijadikan sarana komunikasi yany baik antara pemerintah kotansemarang yg kapasitass nya dalam hal ini diwakili dkk kota semarang dengan warga kota semarang. Ealah kog malah MBISU.🤭@username @username @username @username @username @username,negative,username,3,2020-12-30,development
"Serius nih , kapan kota semarang mau tegas menegakkan protokol kesehatan ? Tiap pulang kerja selalu liat keramain di mana mana ? Apa mau los dol aja ? MENYEDIHKAN !!!!",negative,username,1,2020-12-30,development
Pudakpayung ya Allah kok banyak sih 😭,negative,username,0,2020-12-30,development
Mbak @username Semarang kyok ngene😭,negative,username,0,2020-12-30,development
banyak yg fokus ke angka² yang di tayangkan disini cuma (KASUS AKTIF)... tapi sebenarnya ada juga angka SUSPEK,neutral,username,0,2020-12-30,development
😆yok 1000 yok,negative,username,1,2020-12-30,development
72 kali,neutral,username,0,2020-12-30,development
Rs yg ga rujukan covid apa donk?,neutral,username,2,2020-12-30,development
😭😭,negative,username,0,2020-12-30,development
72x #salamsemarangsehat #dkksemarang #dinkeskotasemarang #podcasdinkes,neutral,username,0,2020-12-30,development
Wowowoowoo ngesrep.,negative,username,0,2020-12-30,development
"Like...,🙏🙏🙏",positive,username,0,2020-12-31,development
Mksh infonya.....tetap jaga stamina semuanya.....jangan bosan tuk slalu mengingatkan pada sesama maupun keluarga terutama....jadilah contoh yg terbaik.....jadikan keluarga sumber kebahagiaan....tetap smangat pasti bisa....🙏🙏🙏,positive,username,0,2020-12-31,development
Pudakpayung + Ngesrep nambah terus 😨😨,negative,username,0,2020-12-31,development
73x,neutral,username,0,2020-12-31,development
Kata masker 72 kali...,neutral,username,0,2020-12-31,development
"Laporan saya,kok belum terjawab.Apakah semua memilih diam? Mengapa masalah saya ini belum juga ada jawaban?Semua ini membuat saya gila!!",negative,username,1,2020-12-31,development
Lhaaaa....tak kiro iklannya @username 😂😂,neutral,username,1,2020-12-31,development
Data Hari rabu tgl 30-12-2020 belum ada ya,neutral,username,0,2020-12-31,development
"Sehat semua, bangkit negriku, jaya bangsaku",positive,username,1,2020-12-31,development
Saiki 5 min.....,neutral,username,1,2020-12-31,development
Kenapa ni ndak berkrang tpi mlah bertbah trus... Mau hmpir 1000,negative,username,0,2020-12-31,development
"Tolong dinas terkait miliki data pasien yg sdh sembuh dr covid, lihat postingan viral yg minta donor plasma darah kok kasian keluarga penderita karena sibuk cari donor, padahal rumdin walikota, rumah sakit, pasti punya data pasien yg sdh sembuh dan bisa donor sesuai gol. Darah @username",negative,username,0,2020-12-31,development
"Aku was-was tiap kali nemenin suami kontrol rutin ke rumah sakit. Soalnya pernah loh, perawatnya bilang ke keluarga pasien bahwa bapaknya terduga covid. Nah, kok keluarga yg anter gak diswab semua ya 🤔",negative,username,0,2020-12-31,development
"min, mohon pencerahan. ada teman positif, dan ada info rumah isolasi walikota penuh. ada solusi ndak ya min?",neutral,username,2,2020-12-31,development
"Pripun niki pak walikota @username, sudah mengkhawatirkan pak",negative,username,0,2021-01-01,development
"mending lockdown lagi sementara waktu, dulu padahal 800 an dah dilockdown",negative,username,5,2021-01-01,development
"Ya Alloh, jangan sampai 1000, semoga pandemi ini cepat hilang.",positive,username,2,2021-01-01,development
😭,negative,username,0,2021-01-01,development
Ya Alloh naik lagi 😥,negative,username,0,2021-01-01,development
Sendangmulyo ya allah,negative,username,0,2021-01-01,development
"Jangan panik....Jangan bosan....tetap smangat, tuk saling mengingatkan...jaga stamina....jagalah keluarga ..... Mulailah dr diri sendiri...sbg ccontoh tuk sesama.....🙏🙏🙏...pasti bisa. Mksh infonya....",positive,username,12,2021-01-01,development
Harapan tahun 2021 : CT Value disampaikan di setiap hasil swab RT-PCR di seluruh puskesmas maupun RS.,negative,username,0,2021-01-01,development
Aayyoo dong..turun...RS dag pada penuh..kasian nakesnya...banyak yg terpapar jga..paringi sehat..kuat Gusti...🙏,positive,username,3,2021-01-01,development
@username,neutral,username,0,2021-01-01,development
:'(,negative,username,1,2021-01-01,development
Aahhh mantab 😍,positive,username,0,2021-01-01,development
@username,neutral,username,1,2021-01-01,development
"masyuuuuk....!!! salut utk tim kreatifnya, bahkan nyuling per puskesmas pun , punya singkatan sendiri sendiri.....keren min...👍 ora kalah karo dedek2 milenial",positive,username,1,2021-01-01,development
Kenapa sendangmulyo tetap tinggi diantara yang lain?,negative,username,1,2021-01-01,development
